,id,track,artist,genre,year,bpm,energy,danceability,loudness,liveness,valence,track_length,acousticness,speechiness,popularity
268,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83
269,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83
270,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83
271,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83
272,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83
273,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
274,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
275,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
276,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
277,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
278,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
279,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
280,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
281,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
282,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
283,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83
284,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
285,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
286,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
287,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
288,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
289,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
290,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
291,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
292,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
293,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
294,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83
295,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83
296,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83
297,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83
298,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83
